price,bedrooms,bathrooms,sqft_living,sqft_lot
700000,4,1,1980,4560
323000,3,1.75,2100,14850
345500,3,1,1350,8581
378000,4,1.5,2140,7920
650000,4,2,2208,5000
385000,3,2,1010,7380
425000,2,1,970,2970
210000,4,2,1520,6174
630000,4,2.5,2740,43101
335000,3,1.75,1570,7500
196500,3,1,1320,9000
582800,4,2.75,2550,7636
440000,3,1.75,1560,7207
752500,4,2.25,2360,8616
532500,3,1.75,1330,5000
265000,3,1,1070,9000
397500,3,1.25,1510,13737
524250,3,2.5,1710,3469
765000,4,2.75,2790,10819
648000,4,2.5,2620,5450
469500,5,2.5,2970,24759
237500,3,1.75,1050,7854
216000,3,1,1280,8712
427200,3,1,1030,8400
280000,3,2.25,1900,7800
718000,5,3,3070,9804
420000,2,2.75,1760,4139
379000,2,1,930,5400
326100,2,1,880,7683
535000,3,2.5,1360,1016
283000,4,2.75,2130,8560
260000,3,1,1480,7469
399000,4,1,1500,6388
484950,3,2.25,1670,5004
640000,4,1.75,2060,9828
585000,4,2.5,2160,8158
645000,4,2,2780,11583
253000,3,2,1490,7651
178500,2,1,740,6460
291000,4,2.5,1860,6325
199950,2,2.75,1590,20917
553500,2,1,850,2340
189950,2,1,1030,4188
289000,3,2,1850,9550
700000,4,2,1830,4590
270000,3,2,1560,8853
258000,4,1.75,1730,8320
530000,3,2.5,1930,7214
245000,3,2.25,1422,3677
563000,3,2,1380,5000
515000,3,2.5,2430,4203
325000,4,2.5,2610,7091
540000,3,2.25,2000,217800
280300,2,1,920,5000
460000,4,1.75,1750,5500
475000,3,1.75,2020,8970
900000,4,2.25,2460,44431
538200,4,3,1780,7260
429000,2,1,1080,3600
164808,3,1,1250,5411
520000,4,2.25,1870,7700
475000,3,1.75,1700,8432
283000,4,1.5,1480,47045
321500,4,2.5,1930,6228
840000,4,2.75,3130,21810
287000,3,2.25,1370,6000
375000,3,1.75,960,8106
349500,3,1.75,1260,7128
446450,3,1.5,1480,7749
315000,4,2.5,1930,9643
271310,2,1,870,5340
315000,4,1,1300,8400
245000,3,1.75,1490,6930
543115,2,1,1380,5484
900000,4,2,1190,8190
2.45E+06,4,4.25,4250,6552
554000,2,2,1920,6045
249900,3,1.75,2080,12522
768000,3,2.5,3220,54160
980000,4,3,3680,5854
395000,5,2.5,2070,9600
415000,3,1.75,1480,2200
380000,4,2.5,2000,6921
566000,3,2.5,1560,5259
218500,2,1,1600,8961
550000,4,2.5,1940,10500
512031,3,1.75,1540,3000
197500,2,1,820,8860
470000,3,2.25,1780,8784
590000,3,1.75,1560,242629
465000,4,2.25,2210,8862
499000,2,1.75,2040,114562
515000,3,2.25,1920,11500
716500,3,1.75,1930,5000
410000,3,2,1700,4250
850000,4,3.25,3450,6500
1.05E+06,4,3.25,3440,35021
648000,4,2.5,2380,13435
620000,4,2.25,2400,5350
935000,4,4.5,5670,84267
379000,3,1,1140,10320
699000,3,1.75,1670,5375
528000,4,2.25,1910,8005
425000,3,1.75,1560,9452
249500,2,1.75,1500,8645
1.04E+06,5,3.25,4475,6642
790000,4,2.75,2840,11900
399950,3,1,1020,18050
275000,3,1.5,1410,9000
550000,3,1,1520,2500
140000,1,1,730,6890
250000,3,1,1190,6250
318000,3,2.25,1410,8909
505000,2,1,1240,57000
470500,5,2.5,2500,9248
360000,3,1,1050,9206
1.24E+06,4,2.75,2680,8500
986000,3,2.5,2380,16080
515000,2,1,1060,4228
320000,3,1.75,2300,41900
310000,4,3,2010,7426
356700,2,1,1090,5000
775000,4,1.75,2320,5595
325000,3,1,1040,7541
208000,4,2.75,1810,8677
825000,2,1,1150,12775
515000,3,2.5,2360,11254
490000,3,1.5,1970,3400
675000,4,3,2690,28300
360000,4,2.5,2080,4080
550000,4,2.5,2080,4080
225000,3,1.5,1370,9000
500000,3,2.75,3410,9360
385000,4,2,1850,11700
837700,5,2.75,3010,12611
448000,3,2.25,1530,3056
730000,5,1.75,2690,21357
575000,4,1.5,2810,7140
430000,3,1.75,1810,7300
435000,3,2.5,1560,3987
241000,3,1,1010,9611
453500,2,1.75,1000,1760
285000,2,1.5,990,1380
151000,2,1,720,4222
1.57E+06,5,4.5,6070,14731
631000,5,2,2270,2400
285000,2,2.5,1380,1073
195000,3,1,1260,8378
817500,4,2.5,2910,35679
550000,3,2,1810,12825
1.13E+06,4,2.5,3160,8281
609850,2,2.75,1910,1369
200000,3,1,1230,4380
367000,4,2.5,2960,6219
285167,3,2.25,2200,8375
275000,2,1.5,1270,32175
350900,4,2.5,2540,12843
660000,4,3.25,3030,9273
525000,3,1.75,1520,8835
262000,4,2.5,1560,7800
690000,2,1,970,4560
624000,5,3.75,3570,14648
353000,3,1,1350,7740
552500,4,3.5,3710,10400
224500,4,1,1430,8355
239000,3,1,940,8571
975000,5,4.5,4300,12250
1.20E+06,4,1.75,3990,13470
505000,3,1,1380,4000
302000,4,1.75,2020,7865
170000,3,1,1480,5670
195000,2,1,1190,27007
272000,5,1.5,2550,6300
369000,5,1.5,2550,6300
332500,3,1.5,1500,6332
515000,3,2.5,3000,8250
269000,3,1,1690,4250
1.28E+06,4,4,4390,17832
303000,3,2.5,1560,4100
420000,7,3,2940,8624
400000,3,1,1130,4100
225000,3,1,1020,8437
219000,2,2,1310,2550
605000,3,2.5,2570,9487
625000,4,2,2020,6867
380000,5,2,1680,3240
620000,4,2,1770,7700
687500,4,2.75,3190,10970
225500,4,2,1440,7950
252500,3,2,1150,6000
510000,3,2.5,1860,3658
510000,4,2.5,2430,5203
725000,3,2.5,1940,4000
75000,1,0,670,43377
492000,2,1,880,2970
425000,4,2.5,1930,14196
1.96E+06,4,2.75,3120,7898
298900,3,2.5,1830,6162
699000,4,2.5,3230,40319
310000,2,1,700,3000
350000,3,1.75,1010,8580
790000,4,1.75,2460,10061
305000,4,2.5,2230,5000
315000,3,2.5,1570,2865
267500,5,3.5,2390,6600
1.75E+06,4,3.25,3460,7749
435000,6,3.5,2400,8620
482500,6,4.5,2940,7500
5.11E+06,5,5.25,8010,45517
439995,3,1.75,1570,8400
460000,3,3,1520,7500
194000,3,1,1070,6440
290000,2,0.75,440,8313
274700,4,2,2440,9600
900000,4,2.5,2660,3672
1.15E+06,4,4,4460,103382
605000,3,2.5,2010,3667
359000,3,2.5,1450,3850
850000,3,1.75,1400,9900
505000,3,2,1500,2500
565000,3,2.5,2500,7394
585000,2,1.75,1280,7110
328000,4,3.25,3380,7500
749950,4,2.75,2910,18700
826000,4,2.5,3060,7140
535000,3,1,1330,40259
925000,4,2.5,3300,101930
875000,3,3.5,3250,6000
902000,4,2.25,2530,9200
423000,3,1,1830,13900
235000,3,1,1170,11100
545000,2,2,2930,14057
343000,2,1,1230,7560
334950,3,2.5,1620,2930
405000,3,1.75,1760,5355
220000,4,1,1440,8250
173000,2,1,1740,8100
655000,3,1,1270,3600
406000,2,1,880,3000
632000,6,2.5,2560,8320
357000,5,2.75,1540,4000
361000,3,1.75,1150,17585
277000,2,1,770,8149
630000,4,3.75,4610,40202
254000,3,2.5,1850,4597
472800,3,2.25,1840,8400
263000,3,1.75,1490,3800
510000,3,1.75,1490,3800
179950,3,1,960,10125
525000,4,2.25,1580,7307
479000,3,2.5,1260,889
651000,3,2,1940,6440
949000,4,1.75,2490,7834
392400,5,2.5,2520,27951
585000,4,1.75,1760,5356
460000,4,2.5,4190,7504
470000,3,1,1170,4400
245000,3,2.5,1600,4271
500000,4,2,2760,27631
455000,3,2.5,2090,8653
485500,4,2.5,2320,3974
1.88E+06,5,3.25,4110,7920
100000,2,1,770,17334
307000,3,1.75,1410,16105
475000,4,3.5,3660,14401
330000,4,2.5,2180,7210
130000,3,1,1110,7520
320000,3,2.5,2280,7417
735000,4,2.5,2820,6180
365000,4,2.5,1570,9600
234000,3,1.5,1200,11935
211000,4,2,1710,8288
680000,6,3.5,3000,6320
457000,4,3,2800,7845
349000,3,2.25,1640,7261
360000,3,2.75,2030,6840
350000,4,2.5,2530,10155
208000,3,1,990,7420
250275,2,1,790,11234
435000,2,1,790,11234
270000,3,1.75,1800,7763
438000,3,1.75,1650,12940
659000,4,2,1980,23625
645000,4,2.75,2340,6350
685100,4,2.5,2790,5423
350000,7,3,2800,9569
375000,2,1,1840,81892
170000,3,1.5,1350,81549
880000,4,2.5,3030,3841
410500,4,2.5,1980,5000
780000,4,2.5,3690,13609
1.23E+06,5,4.5,3732,4426
449000,2,1.75,1510,6852
546000,3,1.75,2000,5000
317000,3,2,1760,11410
276900,3,1,1270,7566
399000,5,2,2620,7030
495000,5,2.75,2630,10165
258000,3,1.75,2270,9000
600000,2,2.5,2410,102366
265000,3,2.75,1120,881
321000,5,2.75,3030,7000
682000,5,2.25,2120,4000
295700,4,2.5,1720,5805
609000,4,2.5,2150,37981
995000,3,4.5,4380,47044
530000,3,2.25,2010,11817
614000,5,2.5,3150,5150
390000,3,2.5,2500,21780
467000,3,2.5,1690,6642
484000,6,2.5,3300,13501
340000,3,2.5,1240,1115
302495,3,2.5,2200,7201
532500,3,1.75,1620,3360
441500,3,2.5,2420,9592
470000,4,2.5,2680,8062
2.30E+06,4,3.25,4250,8570
590000,3,2.5,2400,99752
320000,3,1.75,2300,12000
363000,2,2,920,1201
747500,4,2.25,2350,18600
750000,2,2.5,2630,7957
831000,4,3,2170,4000
403000,3,2.5,1700,4125
445000,3,2.5,2470,4565
345000,3,1,1250,17380
2.26E+06,3,3.5,3110,14872
371025,3,2,1530,8925
355000,2,1,960,6250
270000,3,1,1240,14110
425000,4,2.75,2440,15349
364808,3,1.75,2320,7875
320000,3,2.25,1580,6561
325000,4,2.5,2963,5797
350000,3,2.25,2470,10290
170000,3,1.5,1370,10176
255000,2,1,960,28717
550000,3,1,1130,7500
835000,4,4.25,4930,25714
420000,3,1,1150,5120
925000,4,2.5,2190,7350
389250,2,1.5,1490,4080
748000,3,2.5,2600,10183
284000,3,1.75,1530,9600
588000,4,2,1680,5000
372500,3,1.75,1680,8648
285000,4,3,1900,7194
360000,3,1,1570,9467
275000,3,1,1370,17859
428000,2,2,1350,4225
847000,6,2.5,3010,17864
316000,3,1,1010,7838
375000,3,2.5,2050,7205
533000,3,1,1670,4080
556000,5,2.5,3840,16905
225000,4,2,2220,14120
537250,4,2.5,2590,9530
255000,3,1,1180,13650
530000,4,2.5,2950,4836
5.30E+06,6,6,7390,24829
595000,3,2.75,2150,31238
548000,4,2,2100,8880
234975,3,1.75,1650,8073
600000,3,1.75,1620,1325
432000,4,1,1750,12528
455000,3,1.5,1380,6657
279950,3,1.75,1510,11234
267500,3,1.5,1600,9072
620000,4,2.5,1840,220308
110000,2,1,830,7590
625000,3,3.5,1810,1846
389000,2,1,910,7000
1.20E+06,4,2,2120,3360
788500,4,2.25,2510,133729
567000,5,2.25,2100,6936
515000,2,2.25,2690,15000
605000,4,2.5,2430,11870
430000,4,3.75,2452,4800
805000,2,1.75,1550,6000
567500,3,2.5,2080,4556
647500,3,1.75,1290,3870
495000,2,1.75,1850,2530
825000,4,2.5,3370,5000
435000,4,2.25,2730,7506
445950,3,1.75,1300,7800
960000,5,2.75,3040,10257
780000,4,3,2440,3600
274500,3,2.25,1720,9000
729953,5,3,3230,5167
464950,3,1.5,1200,890
620000,4,1.75,2350,18800
735000,4,3.5,3100,5600
450000,4,2.25,2040,9565
450000,4,1,2000,4676
842500,4,2.5,2160,5298
360000,3,2,1970,79714
585000,3,2.5,2270,100545
461000,3,2.25,1850,7923
345000,2,1,1350,4494
1.08E+06,3,2.5,3280,10302
643000,4,2.5,2270,8391
690000,4,2.5,2820,8307
282000,4,1,1200,11111
549000,3,1.75,2000,6130
815000,3,2,2310,6000
2.20E+06,5,4.25,4640,22703
700000,3,2.25,2330,11424
933399,3,2.5,3940,10360
290000,3,1,1440,11250
372000,4,1.75,1960,9300
450000,2,1.75,1250,2890
303700,3,2.5,1981,5700
672000,4,2.5,2440,10049
334000,4,1.5,1150,9360
260000,2,1,1120,5650
749950,3,1.75,1800,5700
330000,4,2.25,2380,122038
830000,5,3,2920,2808
1.13E+06,3,2.25,2790,13791
320000,3,1,1560,7552
260000,2,1,1550,15250
225000,3,2,1700,11475
279200,1,1,640,6350
520000,4,3.5,2680,10000
505000,3,2.5,1860,8060
234000,3,1.75,1490,8366
503000,4,2.5,2470,5044
606000,4,2.25,2390,8858
433500,3,1,1230,6000
250000,3,1.5,2840,10182
719000,3,2.5,2120,9307
381000,3,2,1770,14400
267000,3,2.5,2495,4400
275000,1,0.75,1170,14149
651000,4,2.5,2740,7140
439000,2,1,1050,5671
325000,2,1,1130,5070
490000,2,1,880,6380
519900,4,2.5,2403,6172
545000,4,2.75,3410,35040
1.06E+06,4,4,5320,20041
542000,4,1.75,1900,8250
465000,4,1.75,1810,21650
408000,2,2,1200,3900
292000,4,2.5,2060,5950
253000,3,1.75,1250,10122
280000,2,1,910,4662
658588,3,2.25,2560,41346
635000,4,2.25,1920,8910
439000,4,2.25,2240,8300
300000,3,2.5,1260,3855
345000,3,1.5,1360,13496
283500,4,2.25,2100,8050
425000,2,1,2110,4920
685000,3,1.75,2210,8955
750000,3,2.5,2360,12987
245000,4,1.5,1280,8000
585444,6,3.75,2740,6924
706000,4,2.5,2740,7571
445000,4,2,2630,9099
241000,3,2,1650,6000
1.18E+06,2,2.5,1770,7155
530000,3,1,1500,5750
350000,3,1.5,1430,12199
1.70E+06,4,3.75,3190,17186
389000,3,1,1280,9630
799000,4,2.75,2390,6820
1.40E+06,4,2.5,4040,9630
340895,2,1,920,8612
780000,4,2.5,2730,10281
350000,2,1.5,1320,73600
470000,3,2.5,2620,4874
914600,4,3,3180,80837
354000,4,2.5,2900,4762
470000,5,2,1900,6000
715000,3,2,1760,5400
265000,2,1,760,4000
2.54E+06,4,3,3710,20000
640000,3,1,1530,4944
290000,4,1.75,1990,18900
480000,5,4.75,3830,35000
535000,3,2,2040,5600
907000,3,1.75,2170,12220
459000,3,1.75,1620,7330
1.36E+06,3,2.5,3600,21399
264950,3,1.5,1470,11599
352950,3,1,1760,3000
491500,3,2.25,2230,13100
1.23E+06,4,3.5,3770,37034
369500,3,1,1200,9194
566000,3,2.5,2090,6294
290000,3,2.25,1500,7308
5.35E+06,5,5,8000,23985
180000,3,1,870,5330
215000,2,1,1010,6000
302000,2,1,1010,6000
352500,3,1.75,1860,7881
235867,4,2,1330,5926
500000,3,2.25,1760,11946
382000,3,2.25,1800,4500
515000,5,2.5,1690,2402
250000,1,1,660,2600
672500,3,2.25,2400,5300
755000,3,2.25,3020,13031
707500,3,1,1500,2555
459000,4,2,1560,3840
140000,3,1,1090,10620
495000,2,1,970,4284
757000,3,3.25,3190,5283
765000,3,3.25,3190,5283
359000,4,1.5,1890,6052
440000,3,1,1050,7500
400000,4,1.5,1390,7200
652000,3,2,1700,4080
260000,3,1.75,1050,5850
1.33E+06,5,3,3340,10796
519500,4,2,1540,17859
650000,3,1,1710,5992
280000,4,2.25,2100,8075
515000,4,1.75,1730,7980
400000,3,2.25,1500,2692
652100,3,2.5,2380,5017
235000,6,3,2180,7956
701000,4,1.5,1840,10080
640000,4,2.5,2341,9594
455800,3,2.5,1690,4584
504750,3,2.5,2490,21937
483000,3,3,2440,15540
530000,3,0.75,920,20412
250000,2,1,1030,8786
229950,5,2.75,2000,5885
884744,4,3.5,4210,9414
514000,3,1.5,1610,9964
532000,3,2.25,1910,35015
423000,4,2.5,2660,5539
420000,2,1,820,4025
521000,3,1.75,1730,18250
577000,4,2.25,2360,7490
425000,3,1,970,8040
495000,4,2.5,2460,4862
340000,3,2.5,2690,8577
499950,3,3.5,1820,1991
1.22E+06,4,3,3470,4750
720000,4,2.75,3370,7634
249000,3,1.5,1700,8247
206135,3,1,1340,11070
300000,5,2.75,2000,9276
612000,6,3,3840,14040
1.10E+06,5,2.5,3890,27311
230000,4,2,1220,9100
850000,3,1,2280,4600
355000,4,2.5,2770,7000
442000,4,2.5,2520,7253
399000,4,3,3060,5000
360000,4,2.5,2390,7115
390000,3,1.75,1320,7725
413000,5,2.5,2900,8711
190000,2,1,700,9500
432900,3,2.5,2210,9226
621138,3,2.25,2180,7741
270000,3,2.25,2080,4252
610000,4,2.25,2090,35040
500000,3,2,1720,5525
715000,4,2.25,2460,40635
264000,3,1.5,1470,14821
550000,3,1.75,1650,3200
337000,3,2,1690,9087
170000,3,1,970,8710
405000,4,2.5,2030,9095
775000,4,2.5,2540,28563
425000,3,2.25,1570,7475
713000,5,2.75,2580,9242
555000,5,2.5,2090,8712
810000,4,2.5,3260,5608
1.25E+06,4,3.75,3830,41263
819000,3,3.5,2130,6150
409900,3,2.5,1690,1200
935000,2,2.5,1780,2067
657500,4,1.75,1620,7560
900000,6,3.75,4210,6105
932800,5,3.25,2980,7095
391000,3,2,1490,9000
420000,4,2.5,2110,9825
1.30E+06,6,3.5,6563,32670
415000,3,1.5,1510,16800
350000,3,1.75,1830,9425
375000,2,1,1230,1820
860000,3,1.75,2180,14135
495000,4,2.25,2220,8872
250000,4,2.25,1730,8400
365000,4,2.25,1990,21312
503000,3,2.75,1540,6760
150000,2,1,1100,7200
450000,4,1.75,1640,1480
355000,4,3,2590,7213
245000,3,2,1450,9333
265900,3,2,1180,7793
299000,4,2.5,1820,7575
957500,4,2.25,2360,11523
343000,3,1,1120,7250
307500,3,2.25,1646,7364
937500,5,3.75,4210,14599
610000,3,3,2480,45302
720000,3,1.5,1590,7080
610000,4,2,2130,2620
434500,3,1.75,1650,7965
602500,2,2.5,3090,47044
607010,4,2.5,2180,4000
610000,3,1,1800,5750
828500,4,2.5,3720,35000
199990,3,1,1100,8560
294000,3,1.75,1530,9362
789500,4,2.5,3010,6100
797000,3,3.5,3500,9473
539950,5,3,3100,5250
284950,4,1.5,2000,6778
776500,4,1.5,2290,10372
525000,4,2.5,2400,10070
303000,3,2.5,1850,4957
722080,3,3.25,3680,7650
140000,3,1,1060,7473
235000,3,1,1060,7473
440000,3,1,1610,5500
605000,3,1.75,2330,6000
380000,2,1,1210,4800
352000,4,1,1530,8890
420000,4,2.25,2270,12000
1.18E+06,4,2,2590,7220
1.38E+06,3,1.5,1850,10572
300000,3,1.5,1500,14750
1.15E+06,4,3.25,4740,49091
453500,2,1.5,1710,4189
443500,3,2,1920,7598
332000,2,1,1150,8138
655000,3,2.5,2320,4721
475000,4,1,1420,6000
372500,3,1.75,1550,12956
1.05E+06,4,2.5,2920,7200
500000,3,1.75,1620,4200
900000,6,2.75,2300,24773
327500,3,1,1070,7140
390000,3,1.75,1790,7123
451101,2,1.5,1510,1962
455000,4,1,1340,5800
650000,4,2.5,3350,46748
895000,3,2.5,2500,7746
800000,4,2.25,2350,10664
703770,4,2.25,2550,12918
249950,3,1.75,1320,10454
512000,2,2,1270,3881
780000,5,2.5,3480,74052
336000,3,2.25,2820,11625
285000,3,2,2110,6900
229900,3,1.75,1100,7224
667500,4,3,1920,4000
378000,4,2.5,1890,12236
454000,3,2.5,2530,43733
537500,4,2.5,2550,4630
425000,3,1,1550,4160
290000,3,2,1760,6600
349500,3,2,1270,3600
370000,3,2.75,1250,1655
549500,3,1.75,1620,8438
245000,2,1,710,6322
208000,3,1.75,1070,7200
248000,4,2.25,2320,8760
610000,4,3.25,5450,37058
550000,4,2.5,1670,5116
750000,3,2.75,3010,206910
192000,2,1.75,1340,7380
169317,2,1,790,4000
1.20E+06,4,3.5,3400,3850
880000,2,1,1530,6350
210000,1,1,930,7129
180500,3,1.5,1540,9800
540000,4,2,1990,29078
520000,3,1.75,2300,35722
177500,3,1.5,1220,6000
415000,3,1.75,2380,5650
495000,4,2.5,2020,7200
325000,3,2.25,1890,9646
440000,2,1.75,1330,4903
411000,3,1.75,1490,9844
810000,5,3.5,3550,9600
561750,5,1.75,2040,8996
835100,4,2.5,2380,12573
450000,3,2.25,1780,9969
238000,3,2.5,1650,2807
299000,3,1,1510,142803
570000,2,1,1100,6240
340000,3,1.75,2190,12626
450000,2,1.75,1760,2275
272750,4,1.5,1800,8786
520000,4,2,2000,6380
284950,3,1,990,10723
255000,2,1.5,1480,9660
231500,2,1,1200,9488
415000,1,2,3000,204732
330000,4,2.5,3504,6000
365000,3,1.5,1300,12240
425000,4,2,1330,9188
400000,4,1.75,1850,6480
335000,4,2.5,2240,9701
342000,3,3,1260,1251
490000,8,5,2800,2580
331500,4,1.75,1820,14319
960000,3,2.5,1730,4102
720500,4,2.5,3350,35298
830000,3,2.5,3370,6550
662990,3,1.75,1240,3600
220000,4,2,2340,10507
349950,5,2,1880,4179
550000,3,2,1810,2159
396000,3,1.75,2340,5668
635000,4,1.5,2820,4000
293000,3,1,1020,7650
339000,3,2.25,2090,10120
285000,4,2.25,1830,8734
775000,6,2.75,2980,5000
224000,4,1.5,1600,9289
2.25E+06,4,3.5,4440,8125
165050,3,1,1200,8514
275000,3,1.25,1230,4500
445000,5,3,2930,5500
510000,3,2.25,2370,38639
1.23E+06,4,2.5,3040,7000
390000,3,1.5,1610,13500
460000,3,2.25,2350,10450
700000,3,1.75,2000,14733
874150,4,3.5,3530,14406
470000,3,2.25,2220,9800
374000,3,1.75,2000,9416
510000,2,1.75,1210,131115
467000,2,2.5,1140,1181
576000,4,2.5,2440,28405
196440,3,2,1560,7352
825000,4,2.5,3210,18901
281000,2,1,930,2600
326000,3,2.5,1782,1577
340000,3,1.75,1740,46580
440000,5,1.75,3690,36036
749000,4,2.5,2930,18199
340000,4,1,1230,8316
561000,3,2,2000,7000
270000,3,2.25,1520,7930
600000,2,1,1040,3600
219900,4,1.5,1120,5427
617000,3,1.75,3020,360241
469000,3,2.25,1820,8446
229000,3,1,1370,56628
1.27E+06,4,3,3130,2646
365000,3,1.5,1640,8301
429000,4,2.5,2650,9301
550000,4,2.5,2850,6809
453000,3,2.5,1820,16300
187500,3,1.5,1180,7000
520500,6,2.5,1880,14350
300000,3,1.75,1280,12776
799000,4,3.25,3120,5000
338000,3,2.5,2470,4948
800000,3,1,1700,4400
360000,2,2,1180,3200
442500,6,2.5,2800,10490
700000,4,1,1300,1651359
830000,5,3,3040,9601
360400,3,2.5,1630,11592
345000,3,1,1340,9339
300000,3,1.75,1830,51836
350000,3,1,1240,10800
368000,4,2,2500,36900
264000,3,1.75,1760,7482
435000,3,2,2660,16677
200000,3,1.5,2060,15837
620000,5,2.5,2540,3832
1.68E+06,5,4.25,4830,11466
337000,3,1.75,1400,6000
1.93E+06,4,3.25,4280,20296
544500,4,2.5,2230,10414
252000,1,1,680,1638
445000,4,2.5,2340,3784
379500,3,2.25,2070,14196
189950,4,2,1910,4225
469000,3,1,950,4250
600000,5,2.75,2910,53898
785000,3,2.5,2930,33981
372000,4,2.75,2610,8967
445000,5,3,3880,7180
508000,4,2.25,3320,53392
780000,5,1.5,1940,4800
541100,4,2.25,2510,9800
729000,4,2.5,2660,5608
397000,3,2,1710,134489
451555,2,1,1320,4520
300000,2,1,960,8153
416000,3,2.5,1790,11542
490000,2,1,950,3060
480000,6,3.75,2940,5054
368000,2,2,930,1662
1.04E+06,3,2.5,4570,10615
545000,3,2.5,2370,9000
850000,5,2.75,3430,15119
550000,4,3.5,3540,4750
600000,3,2.25,2240,9314
535000,4,2.5,2710,12138
599950,3,2.5,2660,4975
531000,5,2.75,2540,5022
530000,4,2.25,2210,7665
597326,4,4,3570,8250
805000,4,2.5,3450,33460
390000,4,1.75,2330,8364
487250,4,2,1690,3250
301000,3,1.5,1030,8414
1.18E+06,5,2.75,2560,5618
299000,4,2.5,1950,3000
2.35E+06,4,2.25,4370,22863
400000,4,2.5,2350,3904
467500,4,2.5,3160,7210
305000,4,2.5,2430,9103
210000,3,1,1340,306848
300000,3,1,1010,10168
327500,3,2.25,1770,8755
269000,3,2,1210,7136
975000,4,3.25,3330,17533
355000,3,1,1240,5400
712000,3,1,1250,4620
883000,4,2.5,2960,41656
190000,2,1,840,12252
443000,3,1.75,1530,8028
920000,4,3,3750,11025
285000,4,2.25,2150,8250
901000,4,3.25,1560,4080
552500,3,1.75,2040,5775
256000,2,1,860,5000
341000,3,1.5,1720,7119
279000,4,2.25,2090,8941
686000,4,2.25,2130,10650
225000,2,1,1300,11867
215500,2,1.75,1220,15600
950000,4,3,2420,4800
503000,4,2.5,2940,156988
780000,3,2.5,2610,7567
212000,4,2,1880,7500
580000,4,2.75,2330,6703
465000,4,2.5,2200,3141
206000,4,2,1720,7560
615000,3,2.5,2250,10171
519000,4,1,1640,6305
1.14E+06,4,3.25,4130,11444
330000,5,2.5,2600,3839
240000,4,1.5,1920,7973
574000,3,2,2060,7000
930000,4,4.25,5710,24663
850000,4,3,2720,183823
415000,3,1.5,1490,7275
480000,3,2.5,2360,9005
300000,5,1,1940,8875
439000,4,2.25,2570,9503
450000,3,1,1160,36831
589000,3,2.5,2660,206480
477000,3,2.25,1260,3000
587500,4,2.25,1780,6120
1.32E+06,4,2.25,3180,6105
1.43E+06,4,2.5,3380,27589
700000,4,2.25,2690,15000
275000,2,1,1180,6552
367500,3,1,1660,11783
453250,4,2.5,2260,6300
607000,5,1.75,1910,5428
255000,4,2,2430,8960
501000,2,2,1300,2500
450000,3,1,1060,4650
360000,3,2.25,2200,8000
460000,4,1.75,1720,3050
753000,3,1.75,2360,8290
389950,2,1,820,4234
469000,2,1,1030,4400
550000,4,1.75,2030,5688
565000,5,3.5,2700,11675
189650,2,1.75,1100,7600
1.53E+06,4,3.25,3620,5131
260000,3,1.75,1340,8000
243000,3,1.75,1790,12000
1.10E+06,4,2.5,3830,13800
249000,3,1.5,1580,7200
720000,2,1,2020,7200
905000,4,2.5,3330,9557
824500,4,2.5,2610,3500
762500,4,2.75,2610,8760
580000,3,2.5,1740,1280
380000,3,2,1840,8580
805000,3,1.75,1080,3200
520000,4,1.75,1240,4532
1.57E+06,5,4.5,5620,5800
175000,2,1,1170,8925
353500,4,2.25,1760,9602
500000,4,2.5,2230,26989
386500,3,1.75,1520,7350
210000,2,1,1450,4750
439500,3,2.5,1600,6510
315000,5,2.5,3220,5751
339000,4,2.5,1830,8601
655000,4,2.25,2200,9163
740000,2,2.5,2170,8678
685000,5,2.5,1900,7843
550000,5,2.5,2960,9877
405000,2,1.75,1710,4234
765000,4,2.25,2620,17366
625000,3,2,2140,3600
207000,4,2.5,2100,19680
370000,4,2.5,2100,19680
